"GEOID","NAME","acs","census","pep","lon","lat","worldpop","fb"
"48285","Lavaca County, Texas",19217,19263,19256,-96.9373636792673,29.3748088381079,18493.6534846678,19007.3217749069
"48287","Lee County, Texas",16499,16612,16591,-96.97619111878,30.3121252660077,16586.4467841676,16875.3516765393
"48289","Leon County, Texas",16640,16801,16723,-96.0100042677431,31.3101477037091,16853.6182848503,17216.9617051321
"48291","Liberty County, Texas",74922,75643,75859,-94.8138871505723,30.1591343105695,76357.3506797093,77404.6652126204
"48293","Limestone County, Texas",23170,23384,23492,-96.5790577625955,31.5498389110297,23411.0356537215,23630.1532219846
"48295","Lipscomb County, Texas",3218,3302,3283,-100.273342132568,36.2682304382324,3139.29223070575,2806.6384995382
"48297","Live Oak County, Texas",11507,11531,11556,-98.1285579196906,28.3493845975784,11469.6390466376,10936.643365264
"48299","Llano County, Texas",18992,19301,19336,-98.6899739087057,30.7005862171213,19411.3093241193,20200.2133318968
"48301","Loving County, Texas",41,82,84,-103.593247355743,31.848907483191,82.1218461006938,82.1340134062492
"48303","Lubbock County, Texas",269932,278831,280301,-101.802598827793,33.6103023969305,278203.207534232,252935.425055528
"48305","Lynn County, Texas",5988,5915,5914,-101.803492455185,33.1734651103255,6024.32643292763,4881.12139549071
"48307","McCulloch County, Texas",8220,8283,8231,-99.3657639424109,31.2021066181743,8284.39651411761,8207.37547209071
"48309","McLennan County, Texas",229587,234906,235917,-97.2016859518196,31.558073292806,234654.637714791,242906.341450363
"48311","McMullen County, Texas",897,707,711,-98.5759247064235,28.3513669631303,707.149469633558,620.417997091778
"48313","Madison County, Texas",13433,13664,13739,-95.9425467809218,30.9733640932292,13619.3514899919,13843.5559197929
"48315","Marion County, Texas",10771,10546,10485,-94.3684246527458,32.8274725953667,10757.3043285003,9291.50577378258
"48317","Martin County, Texas",4606,4799,4809,-101.954151908672,32.3013306673059,4804.57143221091,4314.92976408314
"48319","Mason County, Texas",3928,4012,4010,-99.2422906128971,30.7128872295542,4009.31645587409,4074.34829321692
"48321","Matagorda County, Texas",36647,36702,36709,-95.9962672940019,28.8771362918872,36707.2325912979,35627.5577350216
"48323","Maverick County, Texas",52493,54258,54432,-100.322905752022,28.734526261304,53745.0573130838,57390.0086864214
"48325","Medina County, Texas",45073,46006,46114,-99.1145279589524,29.3516675035185,47473.4600352482,48986.393082186
"48327","Menard County, Texas",2212,2242,2230,-99.8334973944964,30.8788156070165,2249.73018171523,2143.30142226252
"48329","Midland County, Texas",132103,136872,136974,-102.024444218401,31.8632517557551,136549.084934681,136213.348707741
"48331","Milam County, Texas",24934,24757,24681,-96.9832886017672,30.7834831728627,24744.965965874,24341.049969359
"48333","Mills County, Texas",4887,4936,4968,-98.607098153266,31.4980121092275,4953.03245463048,4766.35117478638
"48335","Mitchell County, Texas",9342,9403,9412,-100.920194565524,32.298134751277,9394.93306675262,8378.3859463236
"48337","Montague County, Texas",19789,19719,19718,-97.7241863032975,33.6748936252765,19731.6407849744,18160.1411494537
"48339","Montgomery County, Texas",427717,455746,459208,-95.5137414926267,30.3179380515322,454724.415361602,560390.528945701
"48341","Moore County, Texas",21102,21904,22005,-101.893975353294,35.8338254226656,21818.2422976324,18654.8851421478
"48343","Morris County, Texas",13077,12934,12919,-94.7322287678319,33.1398265306864,13102.5458015539,11870.4760719542
"48345","Motley County, Texas",1123,1210,1205,-100.771225970978,34.074988631268,1213.3271889443,1010.43772765691
"48347","Nacogdoches County, Texas",63141,64524,64685,-94.629809481589,31.6437680766631,64404.7252387541,66312.5726341885
"48349","Navarro County, Texas",47483,47735,47869,-96.4751078404116,32.0502737329881,47819.5360546989,45146.7022475115
"48351","Newton County, Texas",14389,14445,14448,-93.7512627519058,30.803785873531,14644.5697722976,13714.1459059913
"48353","Nolan County, Texas",14990,15216,15244,-100.398160690016,32.3008221762607,15194.7821873114,13454.8030022763
"48355","Nueces County, Texas",334370,340223,340245,-97.6700248830105,27.7334071985319,340783.660912815,348391.350226975
"48357","Ochiltree County, Texas",9953,10223,10171,-100.808129834734,36.2693068368694,10383.8570711152,9143.19700973025
"48359","Oldham County, Texas",2020,2052,2050,-102.60528311812,35.3944682991294,2053.041730262,1802.35483083262
"48361","Orange County, Texas",82014,81837,82012,-93.8900984227975,30.1409898032464,81595.1668868999,79227.9605726608
"48363","Palo Pinto County, Texas",27927,28111,28095,-98.3148611404482,32.7523132042734,28121.3931366609,25103.9292086408
"48365","Panola County, Texas",23569,23796,23772,-94.3194844183455,32.185950125215,23977.3570291534,22302.181795196
"48367","Parker County, Texas",112158,116927,117316,-97.8053461806964,32.7738108754037,117429.437134807,121834.712366736
"48369","Parmer County, Texas",10098,10269,10265,-102.785304467955,34.5195115988517,10153.7093898857,8993.55920342325
"48371","Pecos County, Texas",15400,15507,15523,-102.723255257452,30.7763866628252,15505.4065175786,14659.1434592908
"48373","Polk County, Texas",45590,45413,45446,-94.8400359792224,30.8109633012981,45434.700134761,46467.8266482995
"48375","Potter County, Texas",120124,121073,121371,-101.89255291324,35.3987614523575,121029.923491836,106569.065845798
"48377","Presidio County, Texas",7703,7818,7875,-104.240262546423,29.9850234914905,7754.38738627589,7947.84552075958
"48379","Rains County, Texas",10942,10914,10913,-95.791826963166,32.8842408063308,11045.145527238,10991.2401824884
"48381","Randall County, Texas",116811,120725,121179,-101.891352116057,34.9661868203475,120633.936937419,109694.19916707
"48383","Reagan County, Texas",3298,3367,3353,-101.517137347105,31.3602808537382,3364.06552302548,3339.83301445853
"48385","Real County, Texas",3279,3309,3322,-99.8286698708928,29.8202955544707,3314.63862076358,3372.87993589219
"48387","Red River County, Texas",12987,12860,12874,-95.0581422142179,33.6486547574261,12826.5845540892,11008.5950713552
"48389","Reeves County, Texas",13269,13783,13834,-103.690410330184,31.3164062596986,13784.0758749669,10874.9737376328
"48391","Refugio County, Texas",7434,7383,7375,-97.1661899923189,28.3379213825497,7419.72752033576,7075.13466286092
"48393","Roberts County, Texas",877,929,924,-100.809659536364,35.8305836518906,935.117767235773,849.667886262251
"48395","Robertson County, Texas",16574,16622,16555,-96.5203441239535,31.0245784783467,16710.0388587874,16619.5639039025
"48397","Rockwall County, Texas",73311,78337,78919,-96.4098176560979,32.9038556299832,78026.4848959893,92880.072342682
"48399","Runnels County, Texas",10492,10501,10508,-99.9799618723481,31.8230326952561,10460.1863270291,9800.55471187903
"48401","Rusk County, Texas",52016,53330,53361,-94.7720719305983,32.1306825759353,53521.4777329657,51874.1495112837
"48403","Sabine County, Texas",10653,10834,10871,-93.8669826464543,31.357135153617,10873.5708406456,10669.8685112024
"48405","San Augustine County, Texas",8996,8865,8854,-94.1826553895009,31.4232489254914,8844.29591611144,8640.60424846851
"48407","San Jacinto County, Texas",25859,26384,26474,-95.1837541886598,30.6021440732974,26383.2152655276,27916.660766844
"48409","San Patricio County, Texas",66100,64804,64431,-97.5226636082101,28.0194680620087,63946.711331355,62283.6164223334
"48411","San Saba County, Texas",6023,6131,6134,-98.8185401813059,31.1534750600888,6108.65683945629,5970.94718678231
"48413","Schleicher County, Texas",3343,3461,3503,-100.544218793788,30.8855728687758,3459.49869834156,3686.63802519399
"48415","Scurry County, Texas",16579,16921,16928,-100.917074149511,32.7379700866155,16937.2546248526,15148.5808486045
"48417","Shackelford County, Texas",3182,3378,3383,-99.3590762343934,32.7412597210648,3352.40170114256,3036.29655017271
"48419","Shelby County, Texas",25423,25448,25458,-94.1509856254628,31.8101586689958,25611.1405011355,25117.8527986125
"48421","Sherman County, Texas",3000,3034,3025,-101.89280517754,36.2721289555853,3020.98071554219,2600.87197753584
"48423","Smith County, Texas",203393,209714,210408,-95.2776753369325,32.3953577644663,209700.59471491,204146.940558684
"48425","Somervell County, Texas",8200,8490,8500,-97.7705236865665,32.229795368799,8410.53342481051,8605.19652831159
"48427","Starr County, Texas",59989,60968,61134,-98.7447628617533,26.5691750017172,56814.1303568588,63370.0185957844
"48429","Stephens County, Texas",9562,9630,9620,-98.8348340998773,32.7441263193429,9649.25984507138,8455.01357679909
"48431","Sterling County, Texas",1160,1143,1137,-101.051558968514,31.8220965697994,1142.02464504822,1020.35102409149
"48433","Stonewall County, Texas",1434,1490,1496,-100.245336717728,33.1717881497945,1484.70503121899,1233.68663493745
"48435","Sutton County, Texas",4257,4128,4062,-100.542962026725,30.4713250942875,4122.37143012027,4072.46076407773
"48437","Swisher County, Texas",7828,7854,7918,-101.764011476377,34.52770103216,7938.42720058968,6632.55063885259
"48439","Tarrant County, Texas",1743300,1809034,1817480,-97.291324384651,32.7666875819859,1815560.73603325,1730202.40667784
"48441","Taylor County, Texas",129477,131506,131835,-99.8865985940958,32.2976316663973,131686.555833112,116241.030905313
"48443","Terrell County, Texas",850,984,1011,-102.073972301676,30.2130783136928,984.057224704013,915.167825164709
"48445","Terry County, Texas",12498,12651,12682,-102.329235124173,33.1758250743384,12676.2256234321,10744.3852417708
"48447","Throckmorton County, Texas",1814,1641,1639,-99.2094661517042,33.174269433662,1639.48260974081,1372.41516311088
"48449","Titus County, Texas",30995,32334,32419,-94.9695052049206,33.2453677797362,32366.9583373796,30839.5035024029
"48451","Tom Green County, Texas",108000,110224,110678,-100.468594640161,31.4013157066911,110268.039651679,111981.996277036
"48453","Travis County, Texas",979712,1024266,1030503,-97.7769968178839,30.3286754214639,1025531.12136276,1136457.19951652
"48455","Trinity County, Texas",14451,14585,14729,-95.1424818762257,31.1034058675035,14582.3199530478,14665.2412716565
"48457","Tyler County, Texas",21472,21766,21764,-94.386832844595,30.7908278928094,21832.3562445322,21623.8495796177
"48459","Upshur County, Texas",38685,39309,39377,-94.9466386856453,32.7646795804822,39282.9964434952,38262.0890314256
"48461","Upton County, Texas",3243,3355,3338,-102.034222913032,31.3599642390604,3349.23421682323,3284.59822269269
"48463","Uvalde County, Texas",26285,26405,26443,-99.7646723941228,29.3468874395385,26378.0567205146,26217.3396729141
"48465","Val Verde County, Texas",48088,48879,48971,-101.150628074301,29.8750743322719,48745.7667398432,50310.297422479
"48467","Van Zandt County, Texas",52362,52579,52579,-95.8467423774232,32.5844122846827,52743.4021432996,50338.3113335791
"48469","Victoria County, Texas",85813,86793,86883,-96.9774357387192,28.7901641844514,86826.0496958146,86158.1910746548
"48471","Walker County, Texas",66353,67861,68241,-95.5926685611445,30.7545014926082,67917.2796849615,67334.2362788138
"48473","Waller County, Texas",40831,43205,43519,-95.9917031364219,30.0081634461911,44448.6309102662,49102.9878958138
"48475","Ward County, Texas",10505,10658,10594,-103.11195264409,31.5137042484596,10656.5033284747,10317.7318379873
"48477","Washington County, Texas",32949,33718,33708,-96.4021888007441,30.2186997253777,33721.8020169795,34825.7783300794
"48479","Webb County, Texas",240346,250304,251370,-99.3451614041565,27.7634954279617,239710.553553371,281557.129349769
"48481","Wharton County, Texas",41036,41280,41281,-96.2421684755498,29.2786702879733,41199.0400846814,40603.0194714556
"48483","Wheeler County, Texas",5235,5410,5387,-100.271907132773,35.3973641133685,5389.15117959736,4765.25063601206
"48485","Wichita County, Texas",130976,131500,131794,-98.6995300138154,33.9894104880378,131545.750170359,113341.815775584
"48487","Wilbarger County, Texas",13637,13535,13509,-99.2370754053832,34.0801759963514,13540.4715446471,11469.7081410047
"48489","Willacy County, Texas",21769,22134,22225,-97.6955462126073,26.4814712399601,22042.3249841986,22934.2471933054
"48491","Williamson County, Texas",391715,422679,426287,-97.60538469333,30.6492958890511,421867.85220644,543278.426718942
"48493","Wilson County, Texas",41264,42918,43051,-98.0835960487395,29.1786177894919,42935.9357077015,48654.6547570871
"48495","Winkler County, Texas",6933,7110,7085,-103.070162585244,31.8458888553591,7109.6826945107,6988.95438128204
"48497","Wise County, Texas",58054,59127,59115,-97.65715415029,33.2124820478529,59230.1929087935,58381.1543434289
"48499","Wood County, Texas",41625,41964,41977,-95.382785533068,32.8089388623016,42418.7821305543,40970.9869891522
"48501","Yoakum County, Texas",7706,7879,7851,-102.830646557421,33.1686201854274,7884.37971274834,6931.20513111166
"48503","Young County, Texas",18298,18550,18522,-98.684747439462,33.1794378779017,18545.9662176421,16818.0293391709
"48505","Zapata County, Texas",13609,14018,14087,-99.1775873791319,27.0082917592949,13877.320759387,14928.3530377634
"48507","Zavala County, Texas",11658,11677,11729,-99.7626382763477,28.8584607329783,11693.3855769215,11252.7984522517
"49001","Beaver County, Utah",6431,6629,6655,-113.234195284351,38.3677682609507,6628.99666310934,6873.15771587776
"49003","Box Elder County, Utah",48221,49975,50175,-113.093853259526,41.5252616827043,50158.3997437677,53247.3924875935
"49005","Cache County, Utah",107078,112656,113386,-111.75314216279,41.7268828152041,112696.141073997,123690.790016912
"49007","Carbon County, Utah",20765,21403,21403,-110.593289412099,39.6502550397513,21409.6407815912,21623.2318783489
"49009","Daggett County, Utah",839,1059,1077,-109.512456441244,40.8808442631541,1078.03232396637,1094.95863055417
"49011","Davis County, Utah",294532,306479,307910,-112.118028207003,40.9942724540366,304348.54432174,343302.236428086
"49013","Duchesne County, Utah",17408,18607,18647,-110.435151888587,40.3013846800595,18609.4062125609,20683.4820880134
"49015","Emery County, Utah",10728,10976,11005,-110.699734119605,38.9955421796388,10940.8098995582,10895.8752001078
"49017","Garfield County, Utah",4958,5172,5197,-111.432680337063,37.8567594402506,5175.51693822636,5338.494496028
"49019","Grand County, Utah",8987,9225,9312,-109.573543442875,38.9876692505061,9256.23713353611,9528.26506158853
"49021","Iron County, Utah",44439,46163,46263,-113.290084953269,37.8639405178196,46162.0443655761,53349.2798023035
"49023","Juab County, Utah",9855,10246,10264,-112.785314392754,39.7021281628326,10244.6545423752,11283.7418733368
"49025","Kane County, Utah",6893,7125,7213,-111.887112076396,37.2830815277695,7137.65800869591,7640.93205462134
"49027","Millard County, Utah",12189,12503,12541,-113.099400717104,39.0761427768481,12505.0304049551,12394.8550143939
"49029","Morgan County, Utah",9013,9469,9522,-111.587565826792,41.088882383134,9484.51726260628,10785.5251918337
"49031","Piute County, Utah",1661,1556,1565,-112.122506266729,38.3398839252735,1547.71369527728,1600.73592420625
"49033","Rich County, Utah",2181,2264,2254,-111.253272856336,41.6331411317381,2281.84802725324,2396.30647710359
"49035","Salt Lake County, Utah",1000155,1029655,1032976,-111.927198090396,40.6774104771627,1029703.75838405,1090590.05039906
"49037","San Juan County, Utah",14299,14746,14824,-109.796974180444,37.6254591047947,14704.5970667807,14650.8610446276
"49039","Sanpete County, Utah",26651,27822,27940,-111.578404353363,39.3813826480578,27820.6518229823,30470.0705610696
"49041","Sevier County, Utah",20438,20802,20798,-111.806729549811,38.7486821104328,20808.9116942305,21610.5738013215
"49043","Summit County, Utah",35295,36324,36500,-110.961371358759,40.8716594386278,36326.3180640879,39662.9648847774
"49045","Tooele County, Utah",55398,58218,58502,-113.128254226699,40.4518038643968,58176.3663135847,68747.1334847895
"49047","Uintah County, Utah",30991,32588,32467,-109.52703868205,40.1232323158546,32581.7138494399,36629.5860566105
"49049","Utah County, Utah",486067,516564,519998,-111.675981870726,40.1253671803034,516581.427515275,603776.709331234
"49051","Wasatch County, Utah",22176,23530,23644,-111.180651091219,40.3313402864547,23513.9461874147,28783.5797180057
"49053","Washington County, Utah",134033,138115,138389,-113.501802308747,37.2818523651826,138334.927821305,168915.28053649
"49055","Wayne County, Utah",2706,2778,2772,-110.902582117958,38.3246972255933,2778.20462447695,2880.07100252496
"49057","Weber County, Utah",222849,231236,232133,-111.941921668016,41.2693795921254,233123.973992567,248050.179648273
"50001","Addison County, Vermont",36841,36821,36823,-73.1462950888099,44.032055617314,36697.1536866911,36782.3943265576
"50003","Bennington County, Vermont",37122,37125,37078,-73.0972024937172,43.0369844762337,37165.8879487481,36648.1710981372
"50005","Caledonia County, Vermont",31214,31227,31166,-72.095002250298,44.4610710760819,31164.1711062873,28636.5282400435
"50007","Chittenden County, Vermont",154729,156545,156769,-73.0951560325347,44.4617338328352,156738.571858563,159930.580949186
"50009","Essex County, Vermont",6359,6306,6312,-71.7405112060917,44.7227106709517,6484.76510290583,5632.41653750736
"50011","Franklin County, Vermont",47547,47746,47821,-72.9162033378648,44.8546730863718,47696.5605136994,47539.6171165615
"50013","Grand Isle County, Vermont",7105,6970,6948,-73.302884157639,44.8036327427447,6982.34661917575,6935.96183888313
"50015","Lamoille County, Vermont",24040,24475,24515,-72.6414816631225,44.6039962764555,24435.9701823144,22872.9565107768
"50017","Orange County, Vermont",29059,28936,28944,-72.3789531190607,44.00901389366,28894.1696432494,26532.1299620884
"50019","Orleans County, Vermont",27256,27231,27245,-72.2383361160949,44.8374501099076,27976.5908156696,24936.8330619119
"50021","Rutland County, Vermont",62278,61642,61586,-73.0419357039674,43.5798864648666,61566.988096702,59682.9965619569
"50023","Washington County, Vermont",59379,59534,59570,-72.6121738825055,44.2767443933895,59447.2630181215,53721.9411479511
"50025","Windham County, Vermont",44438,44513,44502,-72.7175867412724,42.990724859371,43074.0444995468,40495.2726469924
"50027","Windsor County, Vermont",56891,56670,56600,-72.5849170149934,43.5848950348359,56073.6529638847,50715.90914896
"51001","Accomack County, Virginia",34066,33164,33148,-75.3081617101586,37.9526684546097,33005.6134356628,30226.5305844557
"51003","Albemarle County, Virginia",96633,98970,99204,-78.5568278659855,38.0230131841247,95567.71228585,106273.186294464
"51005","Alleghany County, Virginia",16406,16250,16203,-80.010052965281,37.7798747318393,16370.7212323307,15477.1415939328
"51007","Amelia County, Virginia",12517,12690,12746,-77.9803315791598,37.3339953734797,12623.5107537247,13139.9152851757
"51009","Amherst County, Virginia",32315,32353,32387,-79.1453642520584,37.5992915366105,32571.1234576533,32057.5719389956
"51011","Appomattox County, Virginia",14653,14973,15098,-78.8120005850494,37.3669402096022,15053.1402924675,15462.0274910291
"51013","Arlington County, Virginia",197467,207627,209295,-77.1135791778969,38.8785362275511,207920.656356156,215225.396361864
"51015","Augusta County, Virginia",73201,73750,73584,-79.1319348246288,38.1606948618821,73660.1583184113,77186.1139320964
"51017","Bath County, Virginia",4779,4731,4721,-79.7440172989961,38.0570963954005,4746.82330781961,4483.42898926263
"51019","Bedford County, Virginia",67697,68676,75035,-79.523112553385,37.3176448176282,75175.861715127,78240.6097663399
"51021","Bland County, Virginia",6873,6824,6799,-81.1293982938972,37.1278721528558,6842.01934618445,6651.35537321542
"51023","Botetourt County, Virginia",32867,33148,33199,-79.8106057743533,37.552870827856,33194.2324104717,34050.7768127974
"51025","Brunswick County, Virginia",17707,17434,17402,-77.8587272851595,36.7657335251589,17673.1097422838,16499.0114396799
"51027","Buchanan County, Virginia",24459,24098,24084,-82.0398559563021,37.2612936704781,24120.6293668924,22339.0190746658
"51029","Buckingham County, Virginia",16874,17146,17091,-78.5295723199159,37.5651226142135,17227.4249620584,17608.7990427838
"51031","Campbell County, Virginia",54174,54842,54901,-79.1023260221217,37.2199311940888,54776.7627680227,55622.270850335
"51033","Caroline County, Virginia",27844,28545,28635,-77.348933644332,38.0310655527562,28537.3460865468,31753.4210197237
"51035","Carroll County, Virginia",29985,30042,30071,-80.7275167100076,36.7245698077399,30450.2533967812,29982.3689107697
"51036","Charles City County, Virginia",7205,7256,7259,-77.0758281831014,37.3604434503307,7364.56077967101,7274.74023963391
"51037","Charlotte County, Virginia",12644,12586,12568,-78.6652715734766,37.0126669261888,12543.8834728911,12392.5052754974
"51041","Chesterfield County, Virginia",308633,316236,317198,-77.5763041744281,37.3887986887879,316829.44763176,344008.325866995
"51043","Clarke County, Virginia",14013,14034,14012,-78.0073834344817,39.1170183638608,14162.5874187499,14474.3892701816
"51045","Craig County, Virginia",5173,5190,5198,-80.2125635832206,37.4702064604147,5195.59578796302,5120.3525934454
"51047","Culpeper County, Virginia",45749,46689,46838,-77.9547179789486,38.4902723173198,46907.5094380928,53786.9287516671
"51049","Cumberland County, Virginia",9855,10052,10028,-78.2452610613922,37.5084375011167,10029.9098540321,10458.96425932
"51051","Dickenson County, Virginia",15966,15903,15847,-82.3560573479446,37.1194985343259,16036.4428559602,15422.8645158277
"51053","Dinwiddie County, Virginia",27449,28001,28063,-77.6278328105422,37.0811083970484,28142.8684481708,29282.771366176
"51057","Essex County, Virginia",10901,11151,11146,-76.9557285304814,37.9362806301261,11123.3408769018,11597.3231346125
"51059","Fairfax County, Virginia",1048554,1081726,1086155,-77.2829630226379,38.8358869588842,1090609.80180395,1127670.74699968
"51061","Fauquier County, Virginia",64546,65203,65440,-77.8089775759305,38.7402324242759,65340.1575978547,69931.3119910594
"51063","Floyd County, Virginia",15030,15279,15365,-80.3666353712019,36.9284488437824,15303.167597875,15794.6461934444
"51065","Fluvanna County, Virginia",25308,25691,25791,-78.279958779581,37.8346250786951,25716.7642373033,28611.7719096328
"51067","Franklin County, Virginia",54938,56159,56176,-79.8884318461432,36.9894221224489,56112.4409411997,60004.1260600813
"51069","Frederick County, Virginia",75835,78305,78550,-78.2756896941362,39.2127915272529,80676.1271632574,88546.1254019252
"51071","Giles County, Virginia",17205,17286,17316,-80.7049237109787,37.3087253919588,17512.3555122463,17295.93518705
"51073","Gloucester County, Virginia",36610,36858,36940,-76.5465265284374,37.4213238057581,36933.6476902962,37478.621274106
"51075","Goochland County, Virginia",21136,21717,21744,-77.9208623564394,37.7219038360966,22371.9656835441,24331.6535446903
"51077","Grayson County, Virginia",15855,15533,15497,-81.2059895341967,36.6518600224827,15624.9956510426,14674.7323510756
"51079","Greene County, Virginia",18082,18403,18457,-78.4673312208232,38.298480000883,18336.9912122451,19904.0262259098
"51081","Greensville County, Virginia",12181,12243,12234,-77.5587650899624,36.6782473349901,12609.9984540393,11969.1787008449
"51083","Halifax County, Virginia",36311,36241,36206,-78.9296768985024,36.7615519196869,36305.8204264771,35032.9252882505
"51085","Hanover County, Virginia",99172,99863,99902,-77.4869041626479,37.7622499529928,100197.13128843,105976.810739253
"51087","Henrico County, Virginia",300053,306935,307253,-77.4162097320267,37.542890192056,307658.496724311,327135.748121799
"51089","Henry County, Virginia",54860,54151,54135,-79.8921116107861,36.6793305209262,55716.6469297851,51617.0559490426
"51091","Highland County, Virginia",2395,2321,2297,-79.5778822999709,38.3650285989407,2324.76803295151,2171.45140148728
"51093","Isle of Wight County, Virginia",34762,35270,35316,-76.7288127436338,36.8893103760419,35231.3998750616,37461.1170801158
"51095","James City County, Virginia",64386,67009,67661,-76.7769288907542,37.3121046728585,65772.5265263156,78203.8565135623
"51097","King and Queen County, Virginia",6926,6945,6976,-76.9003718857293,37.7228757909836,7057.88363039633,6953.32691405138
"51099","King George County, Virginia",22794,23584,23696,-77.166159324998,38.2713452765822,23432.3765892722,27432.0150769094
"51101","King William County, Virginia",15509,15935,15999,-77.087409952051,37.705026254375,15918.8361361125,17138.0256761598
"51103","Lancaster County, Virginia",11478,11391,11362,-76.4713692689046,37.7385988173474,11487.0514721973,11143.437583519
"51105","Lee County, Virginia",25434,25587,25605,-83.1175003132677,36.7057488512664,25695.1919533284,26162.1020654997
"51107","Loudoun County, Virginia",291653,312311,315478,-77.6488122724765,39.0941775232593,307964.198018573,418915.898210331
"51109","Louisa County, Virginia",32248,33153,33309,-77.9576735700211,37.9777112764054,33104.5230456371,37077.1246363382
"51111","Lunenburg County, Virginia",12968,12914,12910,-78.2410635340259,36.9488074931039,12927.2410321459,12489.5699688603
"51113","Madison County, Virginia",13342,13308,13300,-78.2835515431183,38.4193766325253,13435.6764118683,13485.4850675986
"51115","Mathews County, Virginia",9004,8978,8974,-76.3513942437983,37.4261076507373,8888.37310694903,8762.21978935326
"51117","Mecklenburg County, Virginia",32774,32727,32708,-78.3495283237217,36.6822572444201,32931.2270548795,32190.7243437262
"51119","Middlesex County, Virginia",10831,10959,10980,-76.5729771550211,37.6242567982339,10944.4242575821,11373.0357040927
"51121","Montgomery County, Virginia",92527,94392,94557,-80.3879276680647,37.1676695799873,94390.9768668022,98728.5572737376
"51125","Nelson County, Virginia",14989,15020,14978,-78.8897636538666,37.7848031152318,15042.4445281564,14715.1417730777
"51127","New Kent County, Virginia",17655,18429,18543,-77.0054195395181,37.5026278015519,18335.9036026469,21144.5927336421
"51131","Northampton County, Virginia",12572,12389,12409,-75.9063530906377,37.3682727845039,12457.9197633546,11663.4928222305
"51133","Northumberland County, Virginia",12419,12330,12355,-76.4250943776795,37.8889922678451,12135.4308687528,12159.2423803371
"51135","Nottoway County, Virginia",15819,15853,15840,-78.0543169226649,37.1408932756388,15896.9763340252,15660.0797284594
"51137","Orange County, Virginia",32730,33481,33578,-78.0092867194564,38.2515065228527,33386.6191926319,37567.3427775313
"51139","Page County, Virginia",24116,24042,24065,-78.4887738701746,38.623199367236,24090.4779122151,24162.9418285833
"51141","Patrick County, Virginia",18643,18490,18470,-80.3015961090418,36.6843786956839,18450.403145374,17507.5086637688
"51143","Pittsylvania County, Virginia",63147,63506,63586,-79.3976535622933,36.8172239435506,64309.3413666948,63268.1550821409
"51145","Powhatan County, Virginia",27758,28046,28125,-77.9109212154907,37.5515608008349,28170.2181216236,31032.9700021139
"51147","Prince Edward County, Virginia",22723,23368,23359,-78.442709335674,37.2222438868021,23299.3509133994,25116.7895837052
"51149","Prince George County, Virginia",35129,35725,35642,-77.2410079388468,37.1904478089751,36949.2060704728,35218.9800109744
"51153","Prince William County, Virginia",379415,402002,406169,-77.4839368366487,38.7082164185771,403682.374245632,471909.596915054
"51155","Pulaski County, Virginia",34963,34872,34828,-80.7087583787269,37.0545600511944,35147.5983304754,34065.9207116407
"51157","Rappahannock County, Virginia",7376,7373,7500,-78.1601500171685,38.6894623328921,7512.21833789255,7580.34470758497
"51159","Richmond County, Virginia",9328,9254,9280,-76.7281223400328,37.9410729204858,9271.96421009302,9379.67210203727
"51161","Roanoke County, Virginia",91583,92376,92401,-80.0547301109074,37.2646977608205,91222.8307119545,94442.5842236784
"51163","Rockbridge County, Virginia",22217,22307,22346,-79.4503051350221,37.8091115397957,23180.8151092475,22551.6688214366
"51165","Rockingham County, Virginia",74922,76314,76408,-78.8847661291812,38.5165908859648,80043.7489503116,79684.859346645
"51167","Russell County, Virginia",28842,28897,28878,-82.0931380293115,36.9293870650946,28908.6517081341,28157.9238432691
"51169","Scott County, Virginia",23234,23177,23128,-82.6093512452501,36.7092787980811,24584.5688235071,22688.2084524215
"51171","Shenandoah County, Virginia",41468,41993,42052,-78.5741323611603,38.8648083378046,41943.2342280981,45321.384333111
"51173","Smyth County, Virginia",32383,32208,32198,-81.5234802207831,36.8314830318275,32098.2823724079,31321.9413457174
"51175","Southampton County, Virginia",18493,18570,18640,-77.1006392647156,36.7205098005479,18922.5809596493,18776.9410785506
"51177","Spotsylvania County, Virginia",120212,122397,122976,-77.647332486988,38.1942594517737,123009.746971507,140298.7264722
"51179","Stafford County, Virginia",124587,128961,129832,-77.4584876972069,38.4235351845489,129595.452142067,150643.171594378
"51181","Surry County, Virginia",7039,7058,7044,-76.9044909283826,37.104533678391,7059.27268435864,7038.3709700041
"51183","Sussex County, Virginia",12167,12087,12011,-77.2605311609438,36.9235292990862,12027.9857075786,10503.2325285851
"51185","Tazewell County, Virginia",44706,45078,45117,-81.5629435264698,37.1197059381681,44901.9775541973,44469.5150581267
"51187","Warren County, Virginia",37044,37575,37518,-78.2130169033496,38.9162918206966,37395.9118847251,40091.630339541
"51191","Washington County, Virginia",54322,54876,54967,-81.9633826355156,36.7236700810425,55785.272260502,56157.3843335143
"51193","Westmoreland County, Virginia",17237,17454,17489,-76.8338193042007,38.110344786822,17001.1101147123,17482.0581752782
"51195","Wise County, Virginia",41496,41452,41572,-82.6210536055197,36.9693298749448,41332.8004992071,40448.8937388521
"51197","Wythe County, Virginia",29005,29235,29252,-81.0688183897667,36.9055861430739,29266.1027483786,29588.6771995127
"51199","York County, Virginia",64846,65464,65222,-76.5353662854979,37.2142941280887,65654.7740213973,68718.2615889495
"51510","Alexandria city, Virginia",133647,139966,140729,NA,NA,129919.076667786,144542.355331109
